results_block correlations report | dataset=somos
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
26     w2v2-base + Conv          110             forward   long_pause      0.634755    0.533333    0.388889    9
26     w2v2-base + Conv          110             forward   long_pause_noi  0.482535    0.366667    0.277778    9
26     w2v2-base + Conv          110             forward   no_pause        0.702930    0.733333    0.555556    9
26     w2v2-base + Conv          110             forward   original        0.704340    0.750000    0.555556    9
26     w2v2-base + Conv          124             forward   long_pause      0.120993    0.200000    0.111111    9
26     w2v2-base + Conv          124             forward   long_pause_noi  0.245004    0.283333    0.222222    9
26     w2v2-base + Conv          124             forward   no_pause        0.082583    0.116667    0.055556    9
26     w2v2-base + Conv          124             forward   original        0.084245    0.200000    0.111111    9
26     w2v2-base + Conv          191             forward   long_pause      0.259514    0.466667    0.333333    9
26     w2v2-base + Conv          191             forward   long_pause_noi  -0.067696   0.033333    0.055556    9
26     w2v2-base + Conv          191             forward   no_pause        0.289127    0.550000    0.388889    9
26     w2v2-base + Conv          191             forward   original        0.359361    0.433333    0.277778    9
27     w2v2-large + Conv         057             random    long_pause      0.419370    0.483333    0.333333    9
27     w2v2-large + Conv         057             random    long_pause_noi  0.723089    0.683333    0.500000    9
27     w2v2-large + Conv         057             random    no_pause        0.154244    0.100000    0.111111    9
27     w2v2-large + Conv         057             random    original        -0.022140   -0.116667   -0.055556   9
27     w2v2-large + Conv         061             random    long_pause      0.247937    0.316667    0.222222    9
27     w2v2-large + Conv         061             random    long_pause_noi  -0.258502   -0.016667   0.000000    9
27     w2v2-large + Conv         061             random    no_pause        0.613540    0.766667    0.611111    9
27     w2v2-large + Conv         061             random    original        0.757329    0.783333    0.611111    9
27     w2v2-large + Conv         110             random    long_pause      0.143062    0.033333    -0.055556   9
27     w2v2-large + Conv         110             random    long_pause_noi  -0.025437   -0.066667   -0.055556   9
27     w2v2-large + Conv         110             random    no_pause        0.363064    0.233333    0.055556    9
27     w2v2-large + Conv         110             random    original        0.369387    0.166667    0.055556    9
27     w2v2-large + Conv         124             random    long_pause      -0.029801   -0.016667   -0.055556   9
27     w2v2-large + Conv         124             random    long_pause_noi  -0.128846   0.066667    0.000000    9
27     w2v2-large + Conv         124             random    no_pause        0.120115    0.150000    0.111111    9
27     w2v2-large + Conv         124             random    original        0.211482    0.250000    0.166667    9
27     w2v2-large + Conv         191             random    long_pause      0.262531    0.366667    0.333333    9
27     w2v2-large + Conv         191             random    long_pause_noi  -0.007509   0.150000    0.111111    9
27     w2v2-large + Conv         191             random    no_pause        0.367484    0.283333    0.111111    9
27     w2v2-large + Conv         191             random    original        0.466491    0.316667    0.166667    9
27     w2v2-large + Conv         057             reverse   long_pause      0.112247    0.183333    0.055556    9
27     w2v2-large + Conv         057             reverse   long_pause_noi  -0.080193   -0.216667   -0.166667   9
27     w2v2-large + Conv         057             reverse   no_pause        0.050934    0.033333    0.055556    9
27     w2v2-large + Conv         057             reverse   original        0.134600    0.216667    0.166667    9
27     w2v2-large + Conv         061             reverse   long_pause      -0.074461   -0.016667   0.000000    9
27     w2v2-large + Conv         061             reverse   long_pause_noi  -0.527287   -0.566667   -0.444444   9
27     w2v2-large + Conv         061             reverse   no_pause        0.543731    0.400000    0.333333    9
27     w2v2-large + Conv         061             reverse   original        0.609911    0.750000    0.555556    9
27     w2v2-large + Conv         110             reverse   long_pause      0.536306    0.633333    0.500000    9
27     w2v2-large + Conv         110             reverse   long_pause_noi  0.507195    0.433333    0.333333    9
27     w2v2-large + Conv         110             reverse   no_pause        0.476228    0.466667    0.333333    9
27     w2v2-large + Conv         110             reverse   original        0.457328    0.416667    0.277778    9
27     w2v2-large + Conv         124             reverse   long_pause      0.554657    0.550000    0.388889    9
27     w2v2-large + Conv         124             reverse   long_pause_noi  0.581478    0.533333    0.388889    9
27     w2v2-large + Conv         124             reverse   no_pause        0.484635    0.500000    0.388889    9
27     w2v2-large + Conv         124             reverse   original        0.480440    0.500000    0.388889    9
27     w2v2-large + Conv         191             reverse   long_pause      -0.753544   -0.633333   -0.555556   9
27     w2v2-large + Conv         191             reverse   long_pause_noi  -0.730710   -0.600000   -0.444444   9
27     w2v2-large + Conv         191             reverse   no_pause        -0.559506   -0.500000   -0.444444   9
27     w2v2-large + Conv         191             reverse   original        -0.404401   -0.333333   -0.222222   9
27     w2v2-large + Conv         057             forward   long_pause      0.400561    0.500000    0.333333    9
27     w2v2-large + Conv         057             forward   long_pause_noi  0.592411    0.483333    0.333333    9
27     w2v2-large + Conv         057             forward   no_pause        0.177000    0.350000    0.277778    9
27     w2v2-large + Conv         057             forward   original        0.028650    0.233333    0.166667    9
27     w2v2-large + Conv         061             forward   long_pause      0.137807    0.150000    0.055556    9
27     w2v2-large + Conv         061             forward   long_pause_noi  -0.120709   -0.116667   -0.166667   9
27     w2v2-large + Conv         061             forward   no_pause        0.238885    0.316667    0.277778    9
27     w2v2-large + Conv         061             forward   original        0.330101    0.616667    0.500000    9
27     w2v2-large + Conv         110             forward   long_pause      0.734840    0.783333    0.611111    9
27     w2v2-large + Conv         110             forward   long_pause_noi  0.683545    0.683333    0.444444    9
27     w2v2-large + Conv         110             forward   no_pause        0.804857    0.816667    0.666667    9
27     w2v2-large + Conv         110             forward   original        0.802618    0.750000    0.611111    9
27     w2v2-large + Conv         124             forward   long_pause      0.480615    0.550000    0.333333    9
27     w2v2-large + Conv         124             forward   long_pause_noi  0.480532    0.483333    0.277778    9
27     w2v2-large + Conv         124             forward   no_pause        0.379824    0.466667    0.333333    9
27     w2v2-large + Conv         124             forward   original        0.387067    0.466667    0.333333    9
27     w2v2-large + Conv         191             forward   long_pause      -0.742897   -0.733333   -0.666667   9
27     w2v2-large + Conv         191             forward   long_pause_noi  -0.753800   -0.666667   -0.500000   9
27     w2v2-large + Conv         191             forward   no_pause        -0.321926   -0.233333   -0.166667   9
